offset,size,shannon_entropy,chi_square,serial_correlation,compression_ratio,mean_byte,std_byte,null_ratio,zscore_score,zscore_anomaly,anomaly_score,is_anomalous
22032384,4096,7.919722489596544,472.0,-0.0026085227727890015,1.002685546875,136.45751953125,75.02137756347656,0.00341796875,4.909256033802595,False,4.909256033802595,False
22036480,4096,7.828909183775443,1489.125,-0.014094177633523941,0.995849609375,138.42333984375,77.59710693359375,0.003173828125,3.4818863705630854,False,3.4818863705630854,False
22040576,4096,6.823695544560573,46542.0,0.44108518958091736,0.719482421875,108.685791015625,90.42350006103516,0.21044921875,27.98984535725169,False,27.98984535725169,False
22044672,4096,1.9943732555075224,506873.75,0.6885119676589966,0.0166015625,36.25732421875,75.20134735107422,0.691650390625,100,True,100,True
22048768,4096,1.9852854474924964,509583.0,0.6891317963600159,0.016357421875,35.98095703125,74.9666748046875,0.693603515625,100,True,100,True
22052864,4096,1.9886901006259317,508567.25,0.6883952617645264,0.015869140625,36.08203125,75.06647491455078,0.69287109375,100,True,100,True
22056960,4096,1.9956362558101028,506529.5,0.6884979009628296,0.0166015625,36.259765625,75.20033264160156,0.69140625,100,True,100,True
22061056,4096,1.9956362558101028,506529.5,0.6884979009628296,0.0166015625,36.259765625,75.20033264160156,0.69140625,100,True,100,True
22065152,4096,1.987037906697776,508932.0,0.6888726353645325,0.0166015625,36.026123046875,75.00546264648438,0.693115234375,100,True,100,True
22069248,4096,1.9856709045299776,509563.5,0.6890385150909424,0.016357421875,36.034423828125,75.02874755859375,0.693603515625,100,True,100,True
22073344,4096,1.9956362558101028,506529.5,0.6885181069374084,0.015869140625,36.259765625,75.20033264160156,0.69140625,100,True,100,True
22077440,4096,1.9956362558101028,506529.5,0.6884979009628296,0.0166015625,36.259765625,75.20032501220703,0.69140625,100,True,100,True
22081536,4096,1.9893200114583864,508252.0,0.6886782646179199,0.016845703125,36.092529296875,75.03394317626953,0.692626953125,100,True,100,True
22085632,4096,1.9856709045299774,509563.5,0.6885925531387329,0.016357421875,36.005126953125,75.010009765625,0.693603515625,100,True,100,True
22089728,4096,1.9933553932310297,507208.25,0.6890181303024292,0.015869140625,36.22265625,75.19068145751953,0.69189453125,100,True,100,True
22093824,4096,1.9956362558101028,506529.5,0.6884979009628296,0.0166015625,36.259765625,75.20032501220703,0.69140625,100,True,100,True
22097920,4096,1.9943732555075224,506873.75,0.6885119676589966,0.0166015625,36.25732421875,75.20134735107422,0.691650390625,100,True,100,True
22102016,4096,1.9852854474924964,509583.0,0.6891317963600159,0.016357421875,35.98095703125,74.9666748046875,0.693603515625,100,True,100,True
22106112,4096,1.9886901006259317,508567.25,0.6883952617645264,0.015869140625,36.08203125,75.06647491455078,0.69287109375,100,True,100,True
22110208,4096,1.9956362558101028,506529.5,0.6884979009628296,0.0166015625,36.259765625,75.20033264160156,0.69140625,100,True,100,True
22114304,4096,1.9956362558101028,506529.5,0.6884979009628296,0.0166015625,36.259765625,75.20033264160156,0.69140625,100,True,100,True
22118400,4096,1.987037906697776,508932.0,0.6888726353645325,0.0166015625,36.026123046875,75.00546264648438,0.693115234375,100,True,100,True
22122496,4096,1.9856709045299776,509563.5,0.6890385150909424,0.016357421875,36.034423828125,75.02874755859375,0.693603515625,100,True,100,True
22126592,4096,1.9956362558101028,506529.5,0.6885181069374084,0.015869140625,36.259765625,75.20033264160156,0.69140625,100,True,100,True
22130688,4096,1.9956362558101028,506529.5,0.6884979009628296,0.0166015625,36.259765625,75.20032501220703,0.69140625,100,True,100,True
22134784,4096,1.9893200114583864,508252.0,0.6886782646179199,0.016845703125,36.092529296875,75.03394317626953,0.692626953125,100,True,100,True
22138880,4096,1.9856709045299774,509563.5,0.6885925531387329,0.016357421875,36.005126953125,75.010009765625,0.693603515625,100,True,100,True
22142976,4096,3.825441787929492,317735.75,0.6481478214263916,0.22314453125,56.310302734375,85.28005981445312,0.54833984375,94.74827745938029,True,94.74827745938029,True
22147072,4096,7.922923414691625,458.0,0.012358619831502438,1.002685546875,121.31201171875,75.6647720336914,0.009033203125,4.635628962745011,False,4.635628962745011,False
22151168,4096,7.941881198146953,326.625,0.021396419033408165,1.002685546875,127.676513671875,74.96202850341797,0.005615234375,4.54455564573402,False,4.54455564573402,False
22155264,4096,7.919358823976063,437.125,0.02668067254126072,1.002685546875,134.263916015625,73.81669616699219,0.0009765625,4.154958487000865,False,4.154958487000865,False
22159360,4096,7.948805341320606,284.625,0.034684956073760986,1.002685546875,130.6357421875,73.96009063720703,0.00390625,4.2499660076967265,False,4.2499660076967265,False
22163456,4096,7.948275592729136,293.0,-0.04164038971066475,1.002685546875,128.521484375,73.59651184082031,0.003173828125,4.462011661380901,False,4.462011661380901,False
22167552,4096,7.93748877573527,358.125,-0.01740102283656597,1.002685546875,129.738037109375,74.76823425292969,0.004638671875,4.625108765054492,False,4.625108765054492,False
22171648,4096,7.947249168974373,285.125,0.009554111398756504,1.002685546875,130.996826171875,73.36986541748047,0.0009765625,4.9701297445372585,False,4.9701297445372585,False
22175744,4096,7.939317402880893,348.625,0.0018930047517642379,1.002685546875,124.224365234375,76.7620620727539,0.0078125,5.12899661332453,False,5.12899661332453,False
22179840,4096,7.94974636104865,277.75,-0.0033361208625137806,1.002685546875,124.484375,74.83549499511719,0.004638671875,5.189279882497491,False,5.189279882497491,False
22183936,4096,7.93396853926035,364.0,0.004628196358680725,1.002685546875,133.3759765625,72.57633209228516,0.001220703125,4.991052946607572,False,4.991052946607572,False
22188032,4096,7.947645383245046,287.75,0.005138275679200888,1.002685546875,132.279541015625,73.66529846191406,0.0009765625,5.111964012152422,False,5.111964012152422,False
22192128,4096,7.962480552467285,209.625,-0.0038317893631756306,1.002685546875,126.0166015625,73.78071594238281,0.004638671875,5.300960362731964,False,5.300960362731964,False
22196224,4096,7.956231453327973,247.0,-0.005111610516905785,1.002685546875,127.865966796875,74.38835144042969,0.003662109375,5.198119129661022,False,5.198119129661022,False
22200320,4096,7.954399785975551,253.75,0.016056135296821594,1.002685546875,127.743896484375,73.10762023925781,0.002197265625,4.837348771021051,False,4.837348771021051,False
22204416,4096,7.959580111105664,231.0,0.004337839316576719,1.002685546875,126.05078125,72.79029083251953,0.00390625,5.255635348250176,False,5.255635348250176,False
22208512,4096,7.95312105322348,255.75,0.006961767561733723,1.002685546875,127.88330078125,73.03114318847656,0.00244140625,5.109790039281956,False,5.109790039281956,False
22212608,4096,7.952881988305862,265.625,0.002950717229396105,1.002685546875,126.66162109375,73.86222076416016,0.0048828125,5.232270318055977,False,5.232270318055977,False
22216704,4096,7.951230626320496,276.625,0.03459995612502098,1.002685546875,127.75439453125,74.47980499267578,0.00244140625,4.271101723573461,False,4.271101723573461,False
22220800,4096,7.952807810319081,257.375,0.02423902228474617,1.002685546875,131.75732421875,72.95374298095703,0.001220703125,4.565614423807415,False,4.565614423807415,False
22224896,4096,7.9500878611536505,280.75,0.007758766878396273,1.002685546875,129.696044921875,74.1353759765625,0.00244140625,5.053776421292745,False,5.053776421292745,False
22228992,4096,7.94897310380679,280.125,0.0002463793789502233,1.002685546875,129.602783203125,73.58985900878906,0.00146484375,5.278465326222235,False,5.278465326222235,False
22233088,4096,7.942743517638075,330.25,0.018435919657349586,1.002685546875,125.84912109375,75.19387817382812,0.00537109375,4.645169735096814,False,4.645169735096814,False
22237184,4096,7.95269093999,271.625,0.021905187517404556,1.002685546875,125.010498046875,74.96259307861328,0.00390625,4.6363585326654215,False,4.6363585326654215,False
22241280,4096,7.942509887826122,319.75,0.018685244023799896,1.002685546875,131.19873046875,73.61385345458984,0.001953125,4.636040954888395,False,4.636040954888395,False
22245376,4096,7.925494476482875,399.125,0.02804853953421116,1.002685546875,133.208984375,72.6952133178711,0.0,4.173858213676637,False,4.173858213676637,False
